,ID,Name,Age,Photo,Nationality,Flag,Club,Value,Wage,Joined,Contract Valid Until,Release Clause
2874,209780,S. Schrijvers,21,https://cdn.sofifa.org/players/4/19/209780.png,Belgium,https://cdn.sofifa.org/flags/7.png,Club Brugge KV,€5.5M,€15K,1-Jul-18,2022,€9.4M
2875,234612,J. Ikoné,20,https://cdn.sofifa.org/players/4/19/234612.png,France,https://cdn.sofifa.org/flags/18.png,LOSC Lille,€7M,€18K,2-Jul-18,2023,€15.4M
2876,184436,A. Smithies,28,https://cdn.sofifa.org/players/4/19/184436.png,England,https://cdn.sofifa.org/flags/14.png,Cardiff City,€3.3M,€28K,28-Jun-18,2022,€6.9M
2877,198261,T. Ream,30,https://cdn.sofifa.org/players/4/19/198261.png,United States,https://cdn.sofifa.org/flags/95.png,Fulham,€3M,€38K,20-Aug-15,2020,€5.6M
2878,211061,A. Maxim,27,https://cdn.sofifa.org/players/4/19/211061.png,Romania,https://cdn.sofifa.org/flags/39.png,1. FSV Mainz 05,€4.2M,€22K,1-Jul-17,2021,€7.5M
2879,165493,N. Navarro,33,https://cdn.sofifa.org/players/4/19/165493.png,Argentina,https://cdn.sofifa.org/flags/52.png,San Lorenzo de Almagro,€2M,€12K,20-Jan-16,2021,€3M
2880,189557,A. Rispoli,29,https://cdn.sofifa.org/players/4/19/189557.png,Italy,https://cdn.sofifa.org/flags/27.png,Palermo,€3M,€4K,2-Jul-15,2019,€4.8M
2881,197238,I. Baldé,29,https://cdn.sofifa.org/players/4/19/197238.png,Senegal,https://cdn.sofifa.org/flags/136.png,Real Oviedo,€4M,€11K,4-Aug-18,2020,€6.4M
2882,229494,Miguel Vieira,27,https://cdn.sofifa.org/players/4/19/229494.png,Portugal,https://cdn.sofifa.org/flags/38.png,CD Lugo,€3.8M,€8K,17-Jul-18,2021,€6.3M
2883,169078,L. Freeman,26,https://cdn.sofifa.org/players/4/19/169078.png,England,https://cdn.sofifa.org/flags/14.png,Queens Park Rangers,€4.7M,€9K,30-Jan-17,2021,€9.3M
2884,179574,G. Hooper,30,https://cdn.sofifa.org/players/4/19/179574.png,England,https://cdn.sofifa.org/flags/14.png,Sheffield Wednesday,€3.9M,€25K,22-Jan-16,2019,€7.3M
2885,215927,R. Emond,26,https://cdn.sofifa.org/players/4/19/215927.png,Belgium,https://cdn.sofifa.org/flags/7.png,Standard de Liège,€4.8M,€15K,31-Aug-15,2020,€7.5M
2886,183671,E. Terranova,31,https://cdn.sofifa.org/players/4/19/183671.png,Italy,https://cdn.sofifa.org/flags/27.png,US Cremonese,€2.7M,€4K,17-Aug-18,2021,€4.3M
2887,184183,S. Dewaest,27,https://cdn.sofifa.org/players/4/19/184183.png,Belgium,https://cdn.sofifa.org/flags/7.png,KRC Genk,€3.8M,€12K,10-Aug-15,2022,€6M
2888,189303,Nélson Oliveira,26,https://cdn.sofifa.org/players/4/19/189303.png,Portugal,https://cdn.sofifa.org/flags/38.png,Norwich City,€4.4M,€25K,30-Aug-16,2019,€8.3M
2889,199288,A. Losilla,32,https://cdn.sofifa.org/players/4/19/199288.png,France,https://cdn.sofifa.org/flags/18.png,VfL Bochum 1848,€2.3M,€14K,1-Jul-14,2020,€3.7M
2890,214136,F. Meza,26,https://cdn.sofifa.org/players/4/19/214136.png,Colombia,https://cdn.sofifa.org/flags/56.png,Tigres U.A.N.L.,€4.2M,€36K,1-Jan-16,2020,€7M
2891,215417,C. Mathenia,26,https://cdn.sofifa.org/players/4/19/215417.png,Germany,https://cdn.sofifa.org/flags/21.png,1. FC Nürnberg,€3.5M,€15K,1-Jul-18,2021,€6.5M
2892,218745,O. Ntcham,22,https://cdn.sofifa.org/players/4/19/218745.png,France,https://cdn.sofifa.org/flags/18.png,Celtic,€6M,€34K,12-Jul-17,2022,€12M
2893,202106,M. Knoll,27,https://cdn.sofifa.org/players/4/19/202106.png,Germany,https://cdn.sofifa.org/flags/21.png,FC St. Pauli,€3.4M,€14K,1-Jul-18,2022,€5.4M
2894,208250,A. Bakasetas,25,https://cdn.sofifa.org/players/4/19/208250.png,Greece,https://cdn.sofifa.org/flags/22.png,AEK Athens,€5M,€1K,1-Jul-16,2019,€11.4M
2895,221306,M. Barrios,27,https://cdn.sofifa.org/players/4/19/221306.png,Colombia,https://cdn.sofifa.org/flags/56.png,FC Dallas,€4.2M,€7K,20-Feb-15,2019,€6.3M
2896,228730,S. Salcedo,20,https://cdn.sofifa.org/players/4/19/228730.png,Paraguay,https://cdn.sofifa.org/flags/58.png,Club Atlético Huracán,€4.9M,€9K,23-Jul-18,2022,€8.3M
2897,234618,Perdigão,26,https://cdn.sofifa.org/players/4/19/234618.png,Brazil,https://cdn.sofifa.org/flags/54.png,GD Chaves,€4.3M,€10K,4-Jan-16,2020,€9M
2898,239482,Galeno,20,https://cdn.sofifa.org/players/4/19/239482.png,Brazil,https://cdn.sofifa.org/flags/54.png,Rio Ave FC,€7M,€9K,,30-Jun-19,
2899,192122,Bóveda,29,https://cdn.sofifa.org/players/4/19/192122.png,Spain,https://cdn.sofifa.org/flags/45.png,Deportivo de La Coruña,€3M,€9K,22-Jan-18,2021,€4.8M
2900,192634,Marc Mateu,28,https://cdn.sofifa.org/players/4/19/192634.png,Spain,https://cdn.sofifa.org/flags/45.png,CD Numancia,€4M,€10K,28-Jul-15,2019,€6.5M
2901,204412,G. Saville,25,https://cdn.sofifa.org/players/4/19/204412.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,Middlesbrough,€4.9M,€12K,,1-Jan-19,
2902,213884,R. Christie,23,https://cdn.sofifa.org/players/4/19/213884.png,Scotland,https://cdn.sofifa.org/flags/42.png,Celtic,€5.5M,€34K,1-Sep-15,2022,€10.3M
2903,237692,P. Foden,18,https://cdn.sofifa.org/players/4/19/237692.png,England,https://cdn.sofifa.org/flags/14.png,Manchester City,€8M,€36K,1-Jul-16,2024,€19.8M
2904,208509,T. Foket,23,https://cdn.sofifa.org/players/4/19/208509.png,Belgium,https://cdn.sofifa.org/flags/7.png,Stade de Reims,€4.5M,€12K,31-Aug-18,2023,€9.2M
2905,188541,P. Schiattarella,31,https://cdn.sofifa.org/players/4/19/188541.png,Italy,https://cdn.sofifa.org/flags/27.png,SPAL,€3.4M,€12K,18-Aug-16,2019,€6.2M
2906,201342,F. Sørensen,26,https://cdn.sofifa.org/players/4/19/201342.png,Denmark,https://cdn.sofifa.org/flags/13.png,1. FC Köln,€4.2M,€16K,11-Jul-15,2021,€6.5M
2907,207998,D. Ward,25,https://cdn.sofifa.org/players/4/19/207998.png,Wales,https://cdn.sofifa.org/flags/50.png,Leicester City,€3.5M,€32K,21-Jul-18,2022,€7M
2908,212350,L. Diony,25,https://cdn.sofifa.org/players/4/19/212350.png,France,https://cdn.sofifa.org/flags/18.png,AS Saint-Étienne,€5M,€26K,7-Jul-17,2021,€9.9M
2909,229758,R. Krunić,24,https://cdn.sofifa.org/players/4/19/229758.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,Empoli,€5.5M,€11K,10-Jul-15,2023,€10.3M
2910,110974,Riesgo,34,https://cdn.sofifa.org/players/4/19/110974.png,Spain,https://cdn.sofifa.org/flags/45.png,SD Eibar,€1.6M,€13K,28-Jul-15,2019,€3.4M
2911,183422,J. Howson,30,https://cdn.sofifa.org/players/4/19/183422.png,England,https://cdn.sofifa.org/flags/14.png,Middlesbrough,€3.7M,€41K,7-Jul-17,2020,€7M
2912,53630,J. Van Damme,34,https://cdn.sofifa.org/players/4/19/53630.png,Belgium,https://cdn.sofifa.org/flags/7.png,Royal Antwerp FC,€1.2M,€10K,19-Aug-17,2019,€1.8M
2913,181375,M. Martins,31,https://cdn.sofifa.org/players/4/19/181375.png,Bolivia,https://cdn.sofifa.org/flags/53.png,,€ 0,€ 0,,,
2914,228736,W. Faríñez,20,https://cdn.sofifa.org/players/4/19/228736.png,Venezuela,https://cdn.sofifa.org/flags/61.png,Millonarios FC,€5M,€2K,1-Jan-18,2020,€8M
2915,234624,B. Dibassy,28,https://cdn.sofifa.org/players/4/19/234624.png,Mali,https://cdn.sofifa.org/flags/126.png,Amiens SC,€3.2M,€15K,1-Jul-16,2021,€6.3M
2916,177280,T. Reginiussen,32,https://cdn.sofifa.org/players/4/19/177280.png,Norway,https://cdn.sofifa.org/flags/36.png,Rosenborg BK,€2.3M,€6K,1-Aug-12,2019,€3M
2917,228737,G. Rivas,29,https://cdn.sofifa.org/players/4/19/228737.png,Venezuela,https://cdn.sofifa.org/flags/61.png,Al Hilal,€4M,€33K,12-Sep-17,2019,€6.8M
2918,230529,Benjamin Meseira,34,https://cdn.sofifa.org/players/4/19/230529.png,Brazil,https://cdn.sofifa.org/flags/54.png,Chapecoense,€1.1M,€13K,1-Jan-18,2021,€2.2M
2919,231041,C. Ninga,25,https://cdn.sofifa.org/players/4/19/231041.png,Chad,https://cdn.sofifa.org/flags/106.png,Stade Malherbe Caen,€5.5M,€20K,4-Jul-18,2022,€11.4M
2920,169345,M. Suttner,31,https://cdn.sofifa.org/players/4/19/169345.png,Austria,https://cdn.sofifa.org/flags/4.png,Brighton & Hove Albion,€2.6M,€33K,13-Jul-17,2020,€5M
2921,183937,G. van der Wiel,30,https://cdn.sofifa.org/players/4/19/183937.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Toronto FC,€3M,€7K,1-Feb-18,2021,€4.5M
2922,232066,W. González,23,https://cdn.sofifa.org/players/4/19/232066.png,Paraguay,https://cdn.sofifa.org/flags/58.png,Club León,€6M,€22K,,31-Dec-18,
2923,181123,T. Hořava,30,https://cdn.sofifa.org/players/4/19/181123.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,Viktoria Plzeň,€3.7M,€1K,1-Jul-13,2021,€8.1M
2924,190084,P. Tachtsidis,27,https://cdn.sofifa.org/players/4/19/190084.png,Greece,https://cdn.sofifa.org/flags/22.png,Nottingham Forest,€3.4M,€35K,5-Sep-18,2020,€6.4M
2925,212613,W. Saïd,23,https://cdn.sofifa.org/players/4/19/212613.png,France,https://cdn.sofifa.org/flags/18.png,Dijon FCO,€5.5M,€12K,7-Jul-17,2021,€12.1M
2926,219525,E. Cerutti,26,https://cdn.sofifa.org/players/4/19/219525.png,Argentina,https://cdn.sofifa.org/flags/52.png,Independiente,€4.7M,€29K,,30-Jun-19,
2927,230277,Gustavo Lobateiro,30,https://cdn.sofifa.org/players/4/19/230277.png,Brazil,https://cdn.sofifa.org/flags/54.png,Internacional,€3.8M,€21K,1-Jan-18,2018,€7.2M
2928,225926,Pere Milla,25,https://cdn.sofifa.org/players/4/19/225926.png,Spain,https://cdn.sofifa.org/flags/45.png,SD Eibar,€5M,€17K,2-Jul-16,2020,€10.9M
2929,181383,J. Johansson,28,https://cdn.sofifa.org/players/4/19/181383.png,Sweden,https://cdn.sofifa.org/flags/46.png,Stade Rennais FC,€4M,€26K,1-Jul-18,2020,€7.5M
2930,210313,T. Murg,23,https://cdn.sofifa.org/players/4/19/210313.png,Austria,https://cdn.sofifa.org/flags/4.png,SK Rapid Wien,€5M,€14K,1-Feb-16,2022,€7.9M
2931,214665,J. Ramírez,25,https://cdn.sofifa.org/players/4/19/214665.png,Argentina,https://cdn.sofifa.org/flags/52.png,Club Atlético Talleres,€4.8M,€14K,8-Jul-16,2019,€7.6M
2932,215433,F. Vicari,23,https://cdn.sofifa.org/players/4/19/215433.png,Italy,https://cdn.sofifa.org/flags/27.png,SPAL,€5M,€10K,11-Aug-16,2019,€10M
2933,225673,K. Adams Nuhu,23,https://cdn.sofifa.org/players/4/19/225673.png,Ghana,https://cdn.sofifa.org/flags/117.png,TSG 1899 Hoffenheim,€5M,€20K,25-Jul-18,2023,€9.5M
2934,206218,P. Nardi,24,https://cdn.sofifa.org/players/4/19/206218.png,France,https://cdn.sofifa.org/flags/18.png,KSV Cercle Brugge,€3.9M,€27K,,30-Jun-19,
2935,208522,H. Magnússon,25,https://cdn.sofifa.org/players/4/19/208522.png,Iceland,https://cdn.sofifa.org/flags/24.png,PFC CSKA Moscow,€4.5M,€1K,1-Jul-18,2022,€10.2M
2936,233866,O. Edouard,20,https://cdn.sofifa.org/players/4/19/233866.png,France,https://cdn.sofifa.org/flags/18.png,Celtic,€7M,€32K,1-Jul-18,2022,€14M
2937,234378,D. Rice,19,https://cdn.sofifa.org/players/4/19/234378.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,West Ham United,€6M,€21K,29-Jun-16,2020,€12.6M
2938,230283,Evandro Rochedo,34,https://cdn.sofifa.org/players/4/19/230283.png,Brazil,https://cdn.sofifa.org/flags/54.png,Atlético Mineiro,€2.1M,€29K,1-Jan-18,2021,€4M
2939,172939,K. Westwood,33,https://cdn.sofifa.org/players/4/19/172939.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Sheffield Wednesday,€2M,€17K,7-Jul-14,2019,€3.8M
2940,178571,Bracali,37,https://cdn.sofifa.org/players/4/19/178571.png,Brazil,https://cdn.sofifa.org/flags/54.png,Boavista FC,€270K,€4K,1-Jul-18,2020,€567K
2941,213132,M. Sperduti,32,https://cdn.sofifa.org/players/4/19/213132.png,Argentina,https://cdn.sofifa.org/flags/52.png,Patronato,€3.1M,€13K,23-Jul-18,2023,€4.5M
2942,224396,Y. Gómez Andrade,26,https://cdn.sofifa.org/players/4/19/224396.png,Colombia,https://cdn.sofifa.org/flags/56.png,Unión de Santa Fe,€4M,€12K,11-Aug-17,2021,€6.3M
2943,215181,G. Peruzzi,26,https://cdn.sofifa.org/players/4/19/215181.png,Argentina,https://cdn.sofifa.org/flags/52.png,Boca Juniors,€4.1M,€17K,22-Jan-15,2019,€6M
2944,229517,Toni Villa,23,https://cdn.sofifa.org/players/4/19/229517.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Valladolid CF,€6M,€14K,1-Jul-17,2021,€14.4M
2945,214158,Y. Gordillo,26,https://cdn.sofifa.org/players/4/19/214158.png,Colombia,https://cdn.sofifa.org/flags/56.png,Independiente Santa Fe,€4.4M,€4K,13-Jul-15,2019,€6.5M
2946,152718,Ricardo,31,https://cdn.sofifa.org/players/4/19/152718.png,Portugal,https://cdn.sofifa.org/flags/38.png,Henan Jianye FC,€3.6M,€13K,13-Jul-17,2018,€7.7M
2947,220302,B. Sanneh,23,https://cdn.sofifa.org/players/4/19/220302.png,Gambia,https://cdn.sofifa.org/flags/116.png,RSC Anderlecht,€4.7M,€13K,31-Aug-18,2023,€7.9M
2948,230286,Michel Cruceiro,26,https://cdn.sofifa.org/players/4/19/230286.png,Brazil,https://cdn.sofifa.org/flags/54.png,Atlético Mineiro,€3.5M,€24K,1-Jan-18,2021,€6.6M
2949,176526,L. Burián,34,https://cdn.sofifa.org/players/4/19/176526.png,Uruguay,https://cdn.sofifa.org/flags/60.png,Club Atlético Colón,€1.6M,€9K,23-Jul-18,2019,€2.4M
2950,182670,M. Tekdemir,30,https://cdn.sofifa.org/players/4/19/182670.png,Turkey,https://cdn.sofifa.org/flags/48.png,Medipol Başakşehir FK,€3M,€18K,23-Jan-06,2021,€5.6M
2951,199568,K. Lamprou,26,https://cdn.sofifa.org/players/4/19/199568.png,Greece,https://cdn.sofifa.org/flags/22.png,Ajax,€3.2M,€11K,1-Aug-17,2019,€4.7M
2952,210320,I. Mbaye,23,https://cdn.sofifa.org/players/4/19/210320.png,Senegal,https://cdn.sofifa.org/flags/136.png,Bologna,€4.7M,€19K,23-Jan-15,2019,€9M
2953,216464,A. Browne,23,https://cdn.sofifa.org/players/4/19/216464.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Preston North End,€5.5M,€11K,1-Jan-14,2021,€10.9M
2954,137361,G. Pazzini,33,https://cdn.sofifa.org/players/4/19/137361.png,Italy,https://cdn.sofifa.org/flags/27.png,Hellas Verona,€2.5M,€5K,11-Jul-15,2020,€4M
2955,212369,Eduardo,25,https://cdn.sofifa.org/players/4/19/212369.png,Brazil,https://cdn.sofifa.org/flags/54.png,SC Braga,€4.9M,€11K,1-Jul-18,2023,€10.3M
2956,193169,C. Santos,30,https://cdn.sofifa.org/players/4/19/193169.png,Venezuela,https://cdn.sofifa.org/flags/61.png,Deportivo de La Coruña,€3.9M,€10K,2-Jul-18,2021,€6.2M
2957,234642,E. Mendy,26,https://cdn.sofifa.org/players/4/19/234642.png,Senegal,https://cdn.sofifa.org/flags/136.png,Stade de Reims,€3.5M,€12K,1-Jul-16,2020,€7.2M
2958,236690,M. Ngadeu-Ngadjui,27,https://cdn.sofifa.org/players/4/19/236690.png,Cameroon,https://cdn.sofifa.org/flags/103.png,SK Slavia Praha,€3.9M,€1K,1-Jul-16,2020,€8.9M
2959,221331,L. Mazzitelli,22,https://cdn.sofifa.org/players/4/19/221331.png,Italy,https://cdn.sofifa.org/flags/27.png,Genoa,€5.5M,€32K,,30-Jun-19,
2960,221587,J. Lolley,25,https://cdn.sofifa.org/players/4/19/221587.png,England,https://cdn.sofifa.org/flags/14.png,Nottingham Forest,€4.8M,€36K,31-Jan-18,2022,€9.4M
2961,178323,A. Traoré,29,https://cdn.sofifa.org/players/4/19/178323.png,Burkina Faso,https://cdn.sofifa.org/flags/101.png,Atiker Konyaspor,€3.9M,€16K,22-Jun-17,2019,€7.8M
2962,183187,V. Stocker,29,https://cdn.sofifa.org/players/4/19/183187.png,Switzerland,https://cdn.sofifa.org/flags/47.png,FC Basel 1893,€3.9M,€22K,10-Jan-18,2021,€5.9M
2963,191123,D. Alar,28,https://cdn.sofifa.org/players/4/19/191123.png,Austria,https://cdn.sofifa.org/flags/4.png,SK Rapid Wien,€4.1M,€18K,6-Jul-18,2022,€6.2M
2964,216468,J. Añor,24,https://cdn.sofifa.org/players/4/19/216468.png,Venezuela,https://cdn.sofifa.org/flags/61.png,Málaga CF,€5.5M,€8K,1-Jul-13,2021,€9.2M
2965,227732,A. Donis,21,https://cdn.sofifa.org/players/4/19/227732.png,Greece,https://cdn.sofifa.org/flags/22.png,VfB Stuttgart,€6.5M,€21K,1-Jul-17,2021,€12.4M
2966,183188,M. Gazzola,33,https://cdn.sofifa.org/players/4/19/183188.png,Italy,https://cdn.sofifa.org/flags/27.png,Parma,€1.5M,€29K,16-Jan-18,2019,€2.8M
2967,194196,F. Diagne,28,https://cdn.sofifa.org/players/4/19/194196.png,Senegal,https://cdn.sofifa.org/flags/136.png,Atiker Konyaspor,€3.2M,€14K,2-Aug-18,2020,€6.5M
2968,137109,S. Schaars,34,https://cdn.sofifa.org/players/4/19/137109.png,Netherlands,https://cdn.sofifa.org/flags/34.png,SC Heerenveen,€1.2M,€8K,25-Jul-16,2019,€1.8M
2969,209301,M. Poundjé,25,https://cdn.sofifa.org/players/4/19/209301.png,France,https://cdn.sofifa.org/flags/18.png,FC Girondins de Bordeaux,€4.1M,€27K,1-Jul-11,2021,€8.2M
2970,214421,F. Hinestroza,28,https://cdn.sofifa.org/players/4/19/214421.png,Colombia,https://cdn.sofifa.org/flags/56.png,Rionegro Águilas,€4M,€2K,22-Jan-18,2023,€5.5M
2971,211862,A. Hahn,27,https://cdn.sofifa.org/players/4/19/211862.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Augsburg,€4.2M,€20K,1-Jul-18,2022,€7.1M
2972,244376,V. Shepelev,21,https://cdn.sofifa.org/players/4/19/244376.png,Ukraine,https://cdn.sofifa.org/flags/49.png,Dynamo Kyiv,€5.5M,€1K,10-Jul-15,2020,€12.7M
2973,200857,M. Leitner,25,https://cdn.sofifa.org/players/4/19/200857.png,Germany,https://cdn.sofifa.org/flags/21.png,Norwich City,€4.8M,€22K,26-Jun-18,2022,€9.5M
2974,215449,R. Skov,22,https://cdn.sofifa.org/players/4/19/215449.png,Denmark,https://cdn.sofifa.org/flags/13.png,FC København,€6M,€15K,19-Jan-18,2022,€9M
2975,164505,B. Guzan,33,https://cdn.sofifa.org/players/4/19/164505.png,United States,https://cdn.sofifa.org/flags/95.png,Atlanta United,€2M,€5K,1-Jul-17,2023,€3M
2976,237209,M. Mitrović,24,https://cdn.sofifa.org/players/4/19/237209.png,Croatia,https://cdn.sofifa.org/flags/10.png,Club Brugge KV,€4.5M,€14K,20-Jul-18,2022,€7.1M
2977,192665,A. Luthe,31,https://cdn.sofifa.org/players/4/19/192665.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Augsburg,€2.4M,€15K,1-Jul-16,2020,€4.1M
2978,193177,A. Traoré,28,https://cdn.sofifa.org/players/4/19/193177.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,Göztepe SK,€3.2M,€19K,14-Aug-17,2019,€6.3M
2979,193945,N. Uysal,27,https://cdn.sofifa.org/players/4/19/193945.png,Turkey,https://cdn.sofifa.org/flags/48.png,Beşiktaş JK,€3.9M,€32K,1-Jul-09,2021,€7.7M
2980,197786,G. Donati,28,https://cdn.sofifa.org/players/4/19/197786.png,Italy,https://cdn.sofifa.org/flags/27.png,1. FSV Mainz 05,€3.2M,€21K,25-Jan-16,2019,€5.7M
2981,198554,A. Ujah,27,https://cdn.sofifa.org/players/4/19/198554.png,Nigeria,https://cdn.sofifa.org/flags/133.png,1. FSV Mainz 05,€4.3M,€23K,1-Jan-18,2021,€7.7M
2982,188058,A. Kravets,29,https://cdn.sofifa.org/players/4/19/188058.png,Ukraine,https://cdn.sofifa.org/flags/49.png,Kayserispor,€4M,€14K,15-Jan-18,2021,€8M
2983,193690,Z. Tomašević,28,https://cdn.sofifa.org/players/4/19/193690.png,Montenegro,https://cdn.sofifa.org/flags/15.png,KV Oostende,€3.6M,€13K,1-Jul-16,2019,€5.7M
2984,205211,M. Borjan,30,https://cdn.sofifa.org/players/4/19/205211.png,Canada,https://cdn.sofifa.org/flags/70.png,,€ 0,€ 0,,,
2985,236699,S. Lukić,21,https://cdn.sofifa.org/players/4/19/236699.png,Serbia,https://cdn.sofifa.org/flags/51.png,Torino,€4.9M,€21K,1-Jul-16,2023,€9.2M
2986,199580,C. Goldson,25,https://cdn.sofifa.org/players/4/19/199580.png,England,https://cdn.sofifa.org/flags/14.png,Rangers FC,€4.8M,€34K,13-Jun-18,2022,€9.5M
2987,229788,Rubén Alcaraz,27,https://cdn.sofifa.org/players/4/19/229788.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Valladolid CF,€4.5M,€16K,3-Aug-18,2022,€10.3M
2988,165788,L. Ulloa,31,https://cdn.sofifa.org/players/4/19/165788.png,Argentina,https://cdn.sofifa.org/flags/52.png,Pachuca,€3.6M,€26K,12-Aug-18,2019,€6.1M
2989,206238,Iván López,24,https://cdn.sofifa.org/players/4/19/206238.png,Spain,https://cdn.sofifa.org/flags/45.png,Gimnàstic de Tarragona,€4.5M,€15K,,30-Jun-19,
2990,224158,S. Amrabat,21,https://cdn.sofifa.org/players/4/19/224158.png,Morocco,https://cdn.sofifa.org/flags/129.png,Club Brugge KV,€5.5M,€13K,24-Aug-18,2022,€9.4M
2991,231838,M. Wöber,20,https://cdn.sofifa.org/players/4/19/231838.png,Austria,https://cdn.sofifa.org/flags/4.png,Ajax,€5M,€9K,24-Aug-17,2021,€8M
2992,204447,F. Lucioni,30,https://cdn.sofifa.org/players/4/19/204447.png,Italy,https://cdn.sofifa.org/flags/27.png,Lecce,€3M,€4K,28-Aug-18,2021,€4.6M
2993,240289,Calero,22,https://cdn.sofifa.org/players/4/19/240289.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Valladolid CF,€5.5M,€13K,1-Jul-16,2021,€13.2M
2994,176545,C. Marrugo,32,https://cdn.sofifa.org/players/4/19/176545.png,Colombia,https://cdn.sofifa.org/flags/56.png,Millonarios FC,€3.1M,€8K,,30-Jun-19,
2995,183969,J. Forlín,30,https://cdn.sofifa.org/players/4/19/183969.png,Argentina,https://cdn.sofifa.org/flags/52.png,Real Oviedo,€3M,€9K,29-Aug-17,2019,€4.8M
2996,215202,L. Janson,23,https://cdn.sofifa.org/players/4/19/215202.png,Argentina,https://cdn.sofifa.org/flags/52.png,Toronto FC,€5.5M,€12K,,30-Jun-19,
2997,215970,B. Bolingoli,23,https://cdn.sofifa.org/players/4/19/215970.png,Belgium,https://cdn.sofifa.org/flags/7.png,SK Rapid Wien,€4.5M,€12K,1-Jul-17,2021,€7M
2998,229282,Thiago Santana,25,https://cdn.sofifa.org/players/4/19/229282.png,Brazil,https://cdn.sofifa.org/flags/54.png,Santa Clara,€5M,€6K,1-Jul-17,2019,€10.8M
2999,186274,K. Rausch,28,https://cdn.sofifa.org/players/4/19/186274.png,Russia,https://cdn.sofifa.org/flags/40.png,,€ 0,€ 0,,,
